Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
90663836,12/6/2019 13:50,12/6/2019 17:15,70676,12328,1069,Beacon St & Murray Ave,1041,Fifth Ave & S Bouquet St,Customer
90663872,12/6/2019 13:52,12/6/2019 13:57,70338,314,1099,Forbes Ave & S Craig St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
90663928,12/6/2019 13:53,12/6/2019 14:01,70642,451,,BIKE 70642,,BIKE 70642,Subscriber
90663949,12/6/2019 13:54,12/6/2019 14:01,70581,402,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1038,Boulevard of the Allies & Parkview Ave,Subscriber
90664050,12/6/2019 13:59,12/6/2019 14:16,70584,1016,1061,33rd St & Penn Ave,,BIKE 70584,Customer
90664305,12/6/2019 14:11,12/6/2019 14:17,70368,413,1002,Third Ave & Wood St,1074,South Side Trail & S 4th St,Subscriber
90664720,12/6/2019 14:31,12/6/2019 14:41,70600,604,49881,Arch St & Jacksonia St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
90664757,12/6/2019 14:33,12/6/2019 14:42,70621,558,1003,First Ave & Smithfield St,1072,Glasshouse,Subscriber
90664836,12/6/2019 14:37,12/6/2019 14:43,70069,373,,BIKE 70069,1044,Zulema St & Coltart Ave,Subscriber
90664849,12/6/2019 14:38,12/6/2019 14:58,70424,1218,1037,Frew St & Schenley Dr,1084,Hot Metal St & Tunnel Blvd,Subscriber
90664904,12/6/2019 14:40,12/6/2019 14:55,70259,892,1061,33rd St & Penn Ave,,BIKE 70259,Customer
90665040,12/6/2019 14:47,12/6/2019 14:55,70123,491,1015,Federal St & E North Ave,49341,Frankstown Ave & Eastview St,Subscriber
90665232,12/6/2019 14:56,12/6/2019 15:07,70018,645,49691,Liberty Ave & 6th St,49611,24th St & Smallman St,Customer
90665371,12/6/2019 15:04,12/6/2019 15:09,70183,318,1026,Penn Ave & S Whitfield St,49391,E Liberty Blvd & Negley Ave,Subscriber
90665413,12/6/2019 15:05,12/7/2019 12:33,70407,77265,49691,Liberty Ave & 6th St,49691,Liberty Ave & 6th St,Customer
90665441,12/6/2019 15:07,12/6/2019 15:24,70273,1063,49691,Liberty Ave & 6th St,1056,Wood St & Sixth Ave,Customer
90665754,12/6/2019 15:22,12/6/2019 15:33,70546,634,1099,Forbes Ave & S Craig St,1023,Liberty Ave & Baum Blvd,Subscriber
90665790,12/6/2019 15:24,12/6/2019 15:38,70351,838,,BIKE 70351,1001,Forbes Ave & Market Square,Subscriber
90665855,12/6/2019 15:28,12/6/2019 15:37,70213,530,1008,Centre Ave & PPG Paints Arena,1001,Forbes Ave & Market Square,Customer
90665938,12/6/2019 15:32,12/6/2019 15:46,70600,823,1010,10th St & Penn Ave (David L. Lawrence Convention Center),49881,Arch St & Jacksonia St,Customer
90666066,12/6/2019 15:39,12/6/2019 15:49,70005,631,1008,Centre Ave & PPG Paints Arena,1008,Centre Ave & PPG Paints Arena,Subscriber
90666173,12/6/2019 15:44,12/6/2019 15:52,70423,494,49661,Seventh Ave & Liberty Ave,49611,24th St & Smallman St,Subscriber
90666424,12/6/2019 15:56,12/6/2019 16:09,70670,750,1001,Forbes Ave & Market Square,1017,21st St & Penn Ave,Customer
90666853,12/6/2019 16:19,12/6/2019 16:28,70279,519,1045,S 27th St & Sidney St. (Southside Works),1048,S 18th St & Sidney St,Customer
90666895,12/6/2019 16:21,12/6/2019 16:47,70557,1513,1054,Smithfield St & Fourth Ave,49731,Ross St & Fourth Ave,Subscriber
90667016,12/6/2019 16:28,12/6/2019 16:59,70068,1865,1005,Forbes Ave & Grant St,49951,Butler St & 36th St,Subscriber
90667019,12/6/2019 16:28,12/6/2019 16:48,70508,1201,1004,First Ave & B St (T Station),1084,Hot Metal St & Tunnel Blvd,Customer
90667082,12/6/2019 16:31,12/6/2019 16:41,70474,596,1009,12th St & Penn Ave,1054,Smithfield St & Fourth Ave,Subscriber
90667086,12/6/2019 16:31,12/6/2019 16:40,70461,516,1006,Ross St & Sixth Ave (Steel Plaza T Station),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
90667247,12/6/2019 16:41,12/6/2019 16:48,70024,416,1021,Taylor St & Liberty Ave,1043,S Millvale Ave & Centre Ave,Customer
90667286,12/6/2019 16:43,12/6/2019 16:57,70618,795,49671,9th St & Penn Ave,49611,24th St & Smallman St,Subscriber
90667322,12/6/2019 16:45,12/6/2019 16:52,70671,431,1013,Isabella St & Federal St (PNC Park),49801,Microsoft,Subscriber
90667358,12/6/2019 16:47,12/6/2019 17:00,70429,759,1005,Forbes Ave & Grant St,1001,Forbes Ave & Market Square,Subscriber
90667379,12/6/2019 16:48,12/6/2019 17:05,70351,1031,1001,Forbes Ave & Market Square,1047,S 22nd St & E Carson St,Subscriber
90667462,12/6/2019 16:52,12/6/2019 17:43,70528,3053,1000,Liberty Ave & Stanwix St,1061,33rd St & Penn Ave,Customer
90667545,12/6/2019 16:58,12/6/2019 17:26,70164,1698,1002,Third Ave & Wood St,1002,Third Ave & Wood St,Customer
90667831,12/6/2019 17:12,12/6/2019 18:21,70404,4159,1017,21st St & Penn Ave,1017,21st St & Penn Ave,Customer
90667832,12/6/2019 17:12,12/6/2019 17:22,70449,615,1002,Third Ave & Wood St,1074,South Side Trail & S 4th St,Customer
90667843,12/6/2019 17:13,12/6/2019 18:21,70670,4079,1017,21st St & Penn Ave,1017,21st St & Penn Ave,Customer
90667867,12/6/2019 17:14,12/6/2019 17:27,70600,754,49881,Arch St & Jacksonia St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
90667883,12/6/2019 17:15,12/6/2019 17:18,70150,195,1034,Ellsworth Ave & N Neville St,1034,Ellsworth Ave & N Neville St,Subscriber
90667921,12/6/2019 17:17,12/6/2019 17:33,70212,973,1020,42nd & Penn Ave.,1031,Maryland Ave & Ellsworth Ave,Subscriber
90667966,12/6/2019 17:19,12/6/2019 17:25,70074,345,1013,Isabella St & Federal St (PNC Park),49801,Microsoft,Subscriber
90667986,12/6/2019 17:20,12/6/2019 17:25,70581,323,1038,Boulevard of the Allies & Parkview Ave,1093,S Bouquet Ave & Sennott St,Subscriber
90668158,12/6/2019 17:30,12/6/2019 17:45,70165,861,1007,Stevenson St & Forbes Ave,1003,First Ave & Smithfield St,Subscriber
90668245,12/6/2019 17:36,12/6/2019 17:43,70433,404,1013,Isabella St & Federal St (PNC Park),49801,Microsoft,Customer
90668400,12/6/2019 17:45,12/6/2019 17:51,70234,370,1097,Tennyson Ave & Fifth Ave,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Customer
90668447,12/6/2019 17:48,12/6/2019 18:01,70618,750,49611,24th St & Smallman St,1000,Liberty Ave & Stanwix St,Subscriber
90668452,12/6/2019 17:49,12/6/2019 18:01,70165,723,1003,First Ave & Smithfield St,49651,Grant St & Strawberry Way,Subscriber
90668455,12/6/2019 17:49,12/6/2019 17:54,70413,322,1099,Forbes Ave & S Craig St,49301,Centre Ave & N Craig St,Subscriber
90668496,12/6/2019 17:51,12/6/2019 17:59,70486,476,1029,Alder St & S Highland Ave,1033,Ivy St & Walnut St   ,Subscriber
90668502,12/6/2019 17:52,12/6/2019 18:02,70041,638,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1093,S Bouquet Ave & Sennott St,Customer
90668520,12/6/2019 17:52,12/6/2019 18:12,70639,1177,1027,Shady Ave & Ellsworth Ave,49401,Stanton Ave & N Negley Ave,Subscriber
90668606,12/6/2019 17:57,12/6/2019 18:12,70429,878,1001,Forbes Ave & Market Square,1060,Penn Ave & 29th St,Customer
90668612,12/6/2019 17:58,12/6/2019 18:07,70587,548,1084,Hot Metal St & Tunnel Blvd,1047,S 22nd St & E Carson St,Customer
90668675,12/6/2019 18:01,12/6/2019 18:17,70647,962,49651,Grant St & Strawberry Way,49341,Frankstown Ave & Eastview St,Subscriber
90668792,12/6/2019 18:08,12/6/2019 18:21,70221,769,1001,Forbes Ave & Market Square,1048,S 18th St & Sidney St,Customer
90668975,12/6/2019 18:18,12/6/2019 18:23,70354,337,1016,17th St & Penn Ave,49671,9th St & Penn Ave,Customer
90669401,12/6/2019 18:40,12/6/2019 19:02,70676,1341,1041,Fifth Ave & S Bouquet St,1049,S 12th St & E Carson St,Customer
90669407,12/6/2019 18:40,12/6/2019 18:47,70290,386,1011,Fort Duquesne Blvd & 7th St,49801,Microsoft,Subscriber
90669467,12/6/2019 18:44,12/6/2019 18:55,70429,664,1060,Penn Ave & 29th St,49581,Liberty Ave & 37th St,Customer
90669494,12/6/2019 18:46,12/6/2019 19:16,70552,1791,49881,Arch St & Jacksonia St,1059,Burns White Center at 3 Crossings,Customer
90669677,12/6/2019 18:56,12/6/2019 19:05,70680,537,1007,Stevenson St & Forbes Ave,1003,First Ave & Smithfield St,Subscriber
90669701,12/6/2019 18:58,12/6/2019 19:17,70120,1145,1010,10th St & Penn Ave (David L. Lawrence Convention Center),49601,Smallman St & 31st St,Customer
90669702,12/6/2019 18:58,12/6/2019 19:17,70600,1141,1010,10th St & Penn Ave (David L. Lawrence Convention Center),49601,Smallman St & 31st St,Customer
90669743,12/6/2019 19:00,12/6/2019 19:02,70614,123,1047,S 22nd St & E Carson St,1046,S 25th St & E Carson St,Subscriber
90669789,12/6/2019 19:04,12/6/2019 19:11,70023,418,1032,Walnut St & College St,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
90669887,12/6/2019 19:10,12/6/2019 19:23,70000,803,1003,First Ave & Smithfield St,1003,First Ave & Smithfield St,Subscriber
90670191,12/6/2019 19:29,12/6/2019 19:32,70346,175,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,Subscriber
90670242,12/6/2019 19:32,12/6/2019 19:40,70417,481,1037,Frew St & Schenley Dr,49301,Centre Ave & N Craig St,Subscriber
90670260,12/6/2019 19:33,12/6/2019 19:38,70440,304,1003,First Ave & Smithfield St,1003,First Ave & Smithfield St,Subscriber
90670356,12/6/2019 19:39,12/6/2019 19:44,70680,283,1003,First Ave & Smithfield St,1001,Forbes Ave & Market Square,Subscriber
90670484,12/6/2019 19:48,12/6/2019 20:05,70680,1032,1001,Forbes Ave & Market Square,49701,Third Ave & Stanwix St,Subscriber
90670548,12/6/2019 19:53,12/6/2019 20:02,70474,536,1054,Smithfield St & Fourth Ave,1049,S 12th St & E Carson St,Subscriber
90670559,12/6/2019 19:54,12/6/2019 20:11,70115,1029,1041,Fifth Ave & S Bouquet St,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
90670575,12/6/2019 19:55,12/6/2019 22:01,70461,7595,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1052,McNulty Dr & Forbes Ave,Subscriber
90670687,12/6/2019 20:04,12/6/2019 20:13,70274,524,1063,Penn Ave & N Atlantic Ave,1024,S Negley Ave & Baum Blvd,Subscriber
90670796,12/6/2019 20:14,12/6/2019 20:36,70561,1353,49951,Butler St & 36th St,1002,Third Ave & Wood St,Customer
90670892,12/6/2019 20:21,12/6/2019 20:33,70680,680,49701,Third Ave & Stanwix St,,BIKE 70680,Subscriber
90670928,12/6/2019 20:25,12/6/2019 20:34,70318,565,49951,Butler St & 36th St,1016,17th St & Penn Ave,Customer
90671094,12/6/2019 20:36,12/6/2019 20:53,70680,987,,BIKE 70680,1056,Wood St & Sixth Ave,Subscriber
90671168,12/6/2019 20:42,12/6/2019 20:45,70488,178,1017,21st St & Penn Ave,1059,Burns White Center at 3 Crossings,Subscriber
90671240,12/6/2019 20:48,12/6/2019 21:03,70600,900,49601,Smallman St & 31st St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
90671263,12/6/2019 20:50,12/6/2019 20:53,70450,175,1028,Penn Ave & Putnam St (Bakery Square),1028,Penn Ave & Putnam St (Bakery Square),Subscriber
90671296,12/6/2019 20:53,12/6/2019 20:55,70478,122,1028,Penn Ave & Putnam St (Bakery Square),1028,Penn Ave & Putnam St (Bakery Square),Subscriber
90671369,12/6/2019 20:58,12/6/2019 21:02,70680,243,1056,Wood St & Sixth Ave,49341,Frankstown Ave & Eastview St,Subscriber
90671801,12/6/2019 21:45,12/6/2019 22:20,70314,2079,1056,Wood St & Sixth Ave,1056,Wood St & Sixth Ave,Customer
90671828,12/6/2019 21:48,12/7/2019 11:14,70273,48388,1056,Wood St & Sixth Ave,1056,Wood St & Sixth Ave,Customer
90671952,12/6/2019 22:04,12/6/2019 22:15,70378,652,49611,24th St & Smallman St,1056,Wood St & Sixth Ave,Subscriber
90672032,12/6/2019 22:16,12/6/2019 22:23,70447,395,1041,Fifth Ave & S Bouquet St,1044,Zulema St & Coltart Ave,Subscriber
90672118,12/6/2019 22:29,12/6/2019 22:32,70338,162,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1037,Frew St & Schenley Dr,Subscriber
90672228,12/6/2019 22:47,12/6/2019 23:13,70624,1585,1019,42nd St & Butler St,1014,Ridge Ave & Brighton Rd (CCAC),Subscriber
90672461,12/6/2019 23:32,12/6/2019 23:46,70451,829,1041,Fifth Ave & S Bouquet St,49301,Centre Ave & N Craig St,Subscriber
90672617,12/7/2019 0:04,12/7/2019 0:15,70091,670,49391,E Liberty Blvd & Negley Ave,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
90672673,12/7/2019 0:15,12/7/2019 0:19,70167,273,1041,Fifth Ave & S Bouquet St,,BIKE 70167,Subscriber
90672750,12/7/2019 0:30,12/7/2019 0:33,70167,149,,BIKE 70167,1041,Fifth Ave & S Bouquet St,Subscriber
90672771,12/7/2019 0:33,12/7/2019 0:40,70488,431,1059,Burns White Center at 3 Crossings,1016,17th St & Penn Ave,Subscriber
90673136,12/7/2019 1:35,12/7/2019 2:02,70151,1616,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),,BIKE 70151,Customer
90673242,12/7/2019 1:48,12/7/2019 1:52,70320,244,49651,Grant St & Strawberry Way,,BIKE 70320,Customer
90673379,12/7/2019 2:04,12/7/2019 10:57,70320,31937,,BIKE 70320,1042,Centre Ave & Kirkpatrick St,Customer
90677838,12/7/2019 6:20,12/7/2019 6:29,70684,521,1043,S Millvale Ave & Centre Ave,1026,Penn Ave & S Whitfield St,Subscriber
90681016,12/7/2019 8:07,12/7/2019 8:16,70423,523,49611,24th St & Smallman St,1060,Penn Ave & 29th St,Subscriber
90681023,12/7/2019 8:07,12/7/2019 8:14,70018,407,49611,24th St & Smallman St,1060,Penn Ave & 29th St,Customer
90683415,12/7/2019 9:31,12/7/2019 9:48,70421,1002,1048,S 18th St & Sidney St,,BIKE 70421,Customer
90683864,12/7/2019 9:47,12/7/2019 9:57,70614,645,1046,S 25th St & E Carson St,1048,S 18th St & Sidney St,Subscriber
90683998,12/7/2019 9:52,12/7/2019 12:25,70367,9201,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
90684461,12/7/2019 10:09,12/7/2019 11:30,70171,4888,1068,Forbes Ave & Murray Ave,1033,Ivy St & Walnut St   ,Customer
90684486,12/7/2019 10:10,12/7/2019 11:51,70509,6063,1068,Forbes Ave & Murray Ave,1033,Ivy St & Walnut St   ,Customer
90684756,12/7/2019 10:20,12/7/2019 10:25,70445,304,1008,Centre Ave & PPG Paints Arena,1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
90684930,12/7/2019 10:26,12/7/2019 10:35,70183,517,49391,E Liberty Blvd & Negley Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
90685116,12/7/2019 10:34,12/7/2019 10:42,70543,489,1054,Smithfield St & Fourth Ave,1049,S 12th St & E Carson St,Subscriber
90685138,12/7/2019 10:35,12/7/2019 10:43,70202,464,1021,Taylor St & Liberty Ave,1023,Liberty Ave & Baum Blvd,Subscriber
90685492,12/7/2019 10:49,12/7/2019 11:12,70257,1352,1001,Forbes Ave & Market Square,1048,S 18th St & Sidney St,Subscriber
90685546,12/7/2019 10:52,12/7/2019 11:01,70502,543,1049,S 12th St & E Carson St,1046,S 25th St & E Carson St,Customer
90685570,12/7/2019 10:53,12/8/2019 13:15,70202,94922,1023,Liberty Ave & Baum Blvd,1019,42nd St & Butler St,Subscriber
90685596,12/7/2019 10:54,12/7/2019 11:04,70546,588,1023,Liberty Ave & Baum Blvd,1027,Shady Ave & Ellsworth Ave,Subscriber
90685687,12/7/2019 10:58,12/7/2019 11:04,70609,370,1099,Forbes Ave & S Craig St,1093,S Bouquet Ave & Sennott St,Subscriber
90686055,12/7/2019 11:12,12/7/2019 11:22,70198,565,1004,First Ave & B St (T Station),1000,Liberty Ave & Stanwix St,Subscriber
90686199,12/7/2019 11:17,12/7/2019 11:37,70048,1191,1084,Hot Metal St & Tunnel Blvd,1072,Glasshouse,Subscriber
90686432,12/7/2019 11:26,12/7/2019 11:31,70451,288,49301,Centre Ave & N Craig St,1023,Liberty Ave & Baum Blvd,Subscriber
90686782,12/7/2019 11:38,12/7/2019 11:46,70115,500,1028,Penn Ave & Putnam St (Bakery Square),49391,E Liberty Blvd & Negley Ave,Subscriber
90686866,12/7/2019 11:41,12/7/2019 11:45,70470,253,49781,Fifth Ave & Miltenberger St,1007,Stevenson St & Forbes Ave,Subscriber
90687126,12/7/2019 11:49,12/7/2019 11:53,70441,242,1046,S 25th St & E Carson St,1048,S 18th St & Sidney St,Subscriber
90687695,12/7/2019 12:05,12/7/2019 12:11,70488,349,1016,17th St & Penn Ave,49651,Grant St & Strawberry Way,Subscriber
90687704,12/7/2019 12:06,12/7/2019 13:01,70626,3304,1070,Hobart St & Wightman St,1054,Smithfield St & Fourth Ave,Customer
90687773,12/7/2019 12:08,12/7/2019 12:17,70546,544,1027,Shady Ave & Ellsworth Ave,1023,Liberty Ave & Baum Blvd,Subscriber
90687894,12/7/2019 12:12,12/7/2019 12:25,70670,795,1016,17th St & Penn Ave,49951,Butler St & 36th St,Subscriber
90687947,12/7/2019 12:14,12/7/2019 12:32,70587,1051,1047,S 22nd St & E Carson St,,BIKE 70587,Subscriber
90688128,12/7/2019 12:20,12/7/2019 12:27,70351,401,1047,S 22nd St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Customer
90688196,12/7/2019 12:22,12/7/2019 12:30,70531,524,1059,Burns White Center at 3 Crossings,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
90688596,12/7/2019 12:35,12/7/2019 12:54,70550,1121,1032,Walnut St & College St,,BIKE 70550,Customer
90688641,12/7/2019 12:37,12/7/2019 12:43,70552,382,1059,Burns White Center at 3 Crossings,49621,14th St & Penn Ave,Subscriber
90688858,12/7/2019 12:44,12/7/2019 12:54,70477,595,1062,S Winebiddle St & Penn Ave,1019,42nd St & Butler St,Customer
90688934,12/7/2019 12:47,12/7/2019 13:22,70165,2098,49651,Grant St & Strawberry Way,1072,Glasshouse,Customer
90688970,12/7/2019 12:48,12/7/2019 13:19,70290,1830,49651,Grant St & Strawberry Way,1072,Glasshouse,Subscriber
90689078,12/7/2019 12:52,12/7/2019 12:57,70104,304,1060,Penn Ave & 29th St,49611,24th St & Smallman St,Subscriber
90689142,12/7/2019 12:54,12/7/2019 13:04,70279,578,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Subscriber
90689224,12/7/2019 12:57,12/7/2019 13:24,70145,1601,1044,Zulema St & Coltart Ave,49701,Third Ave & Stanwix St,Customer
90689252,12/7/2019 12:58,12/7/2019 13:23,70057,1525,1044,Zulema St & Coltart Ave,49701,Third Ave & Stanwix St,Customer
90689328,12/7/2019 13:01,12/7/2019 13:12,70117,664,1032,Walnut St & College St,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
90689574,12/7/2019 13:10,12/7/2019 13:23,70600,750,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1016,17th St & Penn Ave,Customer
90689588,12/7/2019 13:11,12/7/2019 14:04,70295,3188,1003,First Ave & Smithfield St,1051,Transit,Subscriber
90689632,12/7/2019 13:12,12/7/2019 13:25,70379,753,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1016,17th St & Penn Ave,Customer
90689726,12/7/2019 13:15,12/7/2019 14:04,70000,2918,1003,First Ave & Smithfield St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
90689746,12/7/2019 13:16,12/7/2019 14:06,70440,3006,1003,First Ave & Smithfield St,1045,S 27th St & Sidney St. (Southside Works),Customer
90690171,12/7/2019 13:33,12/7/2019 13:46,70150,773,1034,Ellsworth Ave & N Neville St,1033,Ivy St & Walnut St   ,Subscriber
90690373,12/7/2019 13:41,12/7/2019 13:52,70600,652,1016,17th St & Penn Ave,1000,Liberty Ave & Stanwix St,Subscriber
90690509,12/7/2019 13:47,12/7/2019 14:03,70570,951,49271,S Craig St & 5th Ave,1033,Ivy St & Walnut St   ,Customer
90690592,12/7/2019 13:49,12/7/2019 13:59,70549,575,1088,Frazier St & Dawson St,1093,S Bouquet Ave & Sennott St,Customer
90690717,12/7/2019 13:54,12/7/2019 14:02,70229,431,1014,Ridge Ave & Brighton Rd (CCAC),1015,Federal St & E North Ave,Customer
90690724,12/7/2019 13:55,12/7/2019 14:22,70660,1652,1049,S 12th St & E Carson St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
90690819,12/7/2019 13:59,12/7/2019 14:07,70590,473,1038,Boulevard of the Allies & Parkview Ave,1099,Forbes Ave & S Craig St,Subscriber
90690865,12/7/2019 14:01,12/7/2019 14:11,70486,628,1033,Ivy St & Walnut St   ,1034,Ellsworth Ave & N Neville St,Subscriber
90691117,12/7/2019 14:10,12/7/2019 14:22,70311,732,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1059,Burns White Center at 3 Crossings,Customer
90691132,12/7/2019 14:11,12/7/2019 14:16,70023,312,1028,Penn Ave & Putnam St (Bakery Square),1032,Walnut St & College St,Subscriber
90691333,12/7/2019 14:19,12/7/2019 14:30,70457,711,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1000,Liberty Ave & Stanwix St,Subscriber
90691541,12/7/2019 14:26,12/7/2019 14:34,70488,462,49651,Grant St & Strawberry Way,1016,17th St & Penn Ave,Subscriber
90691617,12/7/2019 14:29,12/7/2019 15:48,70145,4735,49701,Third Ave & Stanwix St,1044,Zulema St & Coltart Ave,Customer
90691629,12/7/2019 14:29,12/7/2019 15:47,70057,4679,49701,Third Ave & Stanwix St,1044,Zulema St & Coltart Ave,Customer
90692027,12/7/2019 14:46,12/7/2019 15:00,70618,807,1000,Liberty Ave & Stanwix St,1017,21st St & Penn Ave,Subscriber
90692230,12/7/2019 14:54,12/7/2019 15:04,70659,579,49601,Smallman St & 31st St,1019,42nd St & Butler St,Subscriber
90692455,12/7/2019 15:04,12/7/2019 15:42,70618,2249,1017,21st St & Penn Ave,1001,Forbes Ave & Market Square,Subscriber
90692579,12/7/2019 15:10,12/7/2019 15:18,70573,487,1063,Penn Ave & N Atlantic Ave,1024,S Negley Ave & Baum Blvd,Subscriber
90692611,12/7/2019 15:12,12/7/2019 15:33,70247,1312,1000,Liberty Ave & Stanwix St,1049,S 12th St & E Carson St,Customer
90692809,12/7/2019 15:20,12/7/2019 15:58,70165,2269,1072,Glasshouse,1005,Forbes Ave & Grant St,Customer
90692870,12/7/2019 15:22,12/7/2019 15:58,70290,2144,1072,Glasshouse,1005,Forbes Ave & Grant St,Subscriber
90692977,12/7/2019 15:27,12/7/2019 15:29,70581,161,1093,S Bouquet Ave & Sennott St,1091,Semple St & Louisa St,Subscriber
90692996,12/7/2019 15:27,12/7/2019 15:57,70233,1806,1044,Zulema St & Coltart Ave,49641,11th St & Penn Ave,Subscriber
90693355,12/7/2019 15:43,12/7/2019 15:49,70296,334,1008,Centre Ave & PPG Paints Arena,49651,Grant St & Strawberry Way,Subscriber
90693363,12/7/2019 15:43,12/7/2019 15:59,70404,956,1016,17th St & Penn Ave,49341,Frankstown Ave & Eastview St,Customer
90693393,12/7/2019 15:45,12/7/2019 15:53,70254,497,49371,E Liberty Blvd & Larimer Ave,1024,S Negley Ave & Baum Blvd,Subscriber
90693465,12/7/2019 15:48,12/7/2019 15:54,70645,375,1024,S Negley Ave & Baum Blvd,1026,Penn Ave & S Whitfield St,Subscriber
90693483,12/7/2019 15:49,12/7/2019 16:04,70153,916,1017,21st St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
90693547,12/7/2019 15:52,12/7/2019 16:05,70631,771,1017,21st St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
90693603,12/7/2019 15:55,12/7/2019 16:05,70021,588,1038,Boulevard of the Allies & Parkview Ave,1045,S 27th St & Sidney St. (Southside Works),Subscriber
90693671,12/7/2019 15:58,12/7/2019 16:17,70164,1105,1002,Third Ave & Wood St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
90693820,12/7/2019 16:05,12/7/2019 16:25,70041,1205,1093,S Bouquet Ave & Sennott St,1093,S Bouquet Ave & Sennott St,Customer
90694156,12/7/2019 16:21,12/7/2019 16:29,70207,490,1062,S Winebiddle St & Penn Ave,1025,Penn Ave & N Fairmount St,Customer
90694367,12/7/2019 16:30,12/7/2019 16:40,70488,576,1016,17th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
90694369,12/7/2019 16:30,12/7/2019 16:41,70379,642,1016,17th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
90694401,12/7/2019 16:32,12/7/2019 16:46,70573,813,1063,Penn Ave & N Atlantic Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
90694409,12/7/2019 16:32,12/7/2019 16:52,70517,1209,1021,Taylor St & Liberty Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
90694460,12/7/2019 16:35,12/7/2019 16:53,70677,1073,1021,Taylor St & Liberty Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
90694550,12/7/2019 16:39,12/7/2019 16:44,70623,266,1026,Penn Ave & S Whitfield St,1027,Shady Ave & Ellsworth Ave,Subscriber
90694664,12/7/2019 16:45,12/7/2019 17:05,70631,1194,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1059,Burns White Center at 3 Crossings,Customer
90694698,12/7/2019 16:47,12/7/2019 17:04,70153,1019,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1059,Burns White Center at 3 Crossings,Customer
90694738,12/7/2019 16:50,12/7/2019 17:12,70058,1306,1028,Penn Ave & Putnam St (Bakery Square),49271,S Craig St & 5th Ave,Subscriber
90694740,12/7/2019 16:50,12/7/2019 17:11,70230,1295,1028,Penn Ave & Putnam St (Bakery Square),49271,S Craig St & 5th Ave,Subscriber
90694921,12/7/2019 17:00,12/7/2019 17:07,70577,412,1027,Shady Ave & Ellsworth Ave,1024,S Negley Ave & Baum Blvd,Subscriber
90695013,12/7/2019 17:05,12/7/2019 17:16,70298,619,1033,Ivy St & Walnut St   ,49271,S Craig St & 5th Ave,Subscriber
90695052,12/7/2019 17:08,12/7/2019 17:17,70623,560,1027,Shady Ave & Ellsworth Ave,,BIKE 70623,Subscriber
90695062,12/7/2019 17:08,12/7/2019 17:21,70451,784,1023,Liberty Ave & Baum Blvd,49581,Liberty Ave & 37th St,Customer
90695069,12/7/2019 17:08,12/7/2019 17:27,70429,1098,1021,Taylor St & Liberty Ave,1059,Burns White Center at 3 Crossings,Customer
90695079,12/7/2019 17:09,12/7/2019 17:21,70546,755,1023,Liberty Ave & Baum Blvd,49581,Liberty Ave & 37th St,Customer
90695085,12/7/2019 17:09,12/7/2019 17:20,70221,630,1048,S 18th St & Sidney St,1052,McNulty Dr & Forbes Ave,Subscriber
90695358,12/7/2019 17:23,12/7/2019 17:37,70340,847,1001,Forbes Ave & Market Square,,BIKE 70340,Subscriber
