Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
130384999,10/6/2021 15:01,10/6/2021 15:07,70747,384,1060,Penn Ave & 29th St,1017,21st St & Penn Ave,Subscriber
130392758,10/6/2021 18:25,10/6/2021 19:23,70747,3449,1017,21st St & Penn Ave,1055,Promaster,Customer
130671458,10/9/2021 16:13,10/9/2021 16:19,70837,364,,BIKE 70837,1004,First Ave & B St (T Station),Subscriber
130733183,10/10/2021 12:46,10/10/2021 14:09,70758,4981,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
130738878,10/10/2021 14:11,10/10/2021 14:12,70136,90,,BIKE 70136,1061,33rd St & Penn Ave ,Customer
130747956,10/10/2021 20:12,10/10/2021 20:19,70837,409,1004,First Ave & B St (T Station),1082,W Station Square Dr & Bessemer Court,Customer
131038907,10/14/2021 9:55,10/14/2021 20:52,70293,39366,49671,9th St & Penn Ave,49641,11th St & Penn Ave,Customer
131100465,10/15/2021 5:17,10/15/2021 16:29,70293,40278,49641,11th St & Penn Ave,1051,Transit,Customer
131638842,10/21/2021 12:17,10/21/2021 13:56,70701,5976,1074,South Side Trail & S 4th St,,BIKE 70701,Customer
132098067,10/27/2021 11:11,10/27/2021 11:12,70701,92,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Subscriber
132515039,11/1/2021 17:10,11/1/2021 17:42,71184,1908,1004,First Ave & B St (T Station),1059,Burns White Center at 3 Crossings,Customer
132533300,11/2/2021 4:57,11/2/2021 5:16,70670,1127,1021,Taylor St & Liberty Ave,1027,Shady Ave & Ellsworth Ave,Subscriber
132572100,11/2/2021 13:25,11/3/2021 12:59,71184,84850,1059,Burns White Center at 3 Crossings,1011,Fort Duquesne Blvd & 7th St,Customer
132651832,11/3/2021 14:33,11/3/2021 14:52,70824,1146,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1060,Penn Ave & 29th St,Subscriber
132799733,11/5/2021 17:08,11/6/2021 11:54,70824,67558,1060,Penn Ave & 29th St,,BIKE 70824,Customer
132988919,11/8/2021 19:03,11/8/2021 19:24,70212,1235,49611,24th St & Smallman St,49941,Allegheny Station,Customer
133063306,11/9/2021 15:47,11/9/2021 15:49,70840,112,1061,33rd St & Penn Ave ,1061,33rd St & Penn Ave ,Customer
133110931,11/10/2021 9:36,11/10/2021 9:46,70509,603,1000,Liberty Ave & Stanwix St,1014,Ridge Ave & Brighton Rd (CCAC),Subscriber
133223204,11/11/2021 19:07,11/12/2021 10:03,70501,53777,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
133223356,11/11/2021 19:17,11/11/2021 19:26,70505,546,49801,Microsoft,1012,North Shore Trail & Fort Duquesne Bridge,Customer
133224908,11/11/2021 21:52,11/11/2021 21:59,70670,400,1053,Hamilton Ave & Zodiac Way,1066,N Homewood Ave & Finance St (Homewood Station),Subscriber
133513607,11/16/2021 12:37,11/16/2021 12:44,70706,420,49301,Centre Ave & N Craig St,1024,S Negley Ave & Baum Blvd,Subscriber
133520956,11/16/2021 14:11,11/16/2021 14:28,70706,1008,1024,S Negley Ave & Baum Blvd,1066,N Homewood Ave & Finance St (Homewood Station),Subscriber
133590046,11/17/2021 14:35,11/17/2021 15:56,71155,4847,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
133656121,11/18/2021 13:20,11/18/2021 13:36,70639,969,1097,Tennyson Ave & Fifth Ave,1029,Alder St & S Highland Ave,Subscriber
133671199,11/18/2021 21:35,11/18/2021 21:53,70859,1039,1029,Alder St & S Highland Ave,1029,Alder St & S Highland Ave,Customer
133774232,11/20/2021 10:40,11/20/2021 10:54,70505,826,1042,Centre Ave & Addison St,1042,Centre Ave & Addison St,Customer
133891820,11/22/2021 14:03,11/22/2021 15:14,70845,4246,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
133896288,11/22/2021 15:51,11/22/2021 16:14,70639,1376,1029,Alder St & S Highland Ave,1053,Hamilton Ave & Zodiac Way,Customer
133954906,11/23/2021 14:57,11/23/2021 14:58,70257,87,1061,33rd St & Penn Ave ,1061,33rd St & Penn Ave ,Customer
134175260,11/27/2021 16:07,11/27/2021 17:46,70455,5894,49941,Allegheny Station,49941,Allegheny Station,Customer
134207207,11/28/2021 15:46,11/28/2021 15:47,70933,91,1061,33rd St & Penn Ave ,1061,33rd St & Penn Ave ,Customer
134273386,11/30/2021 8:34,11/30/2021 8:44,71217,600,1041,Fifth Ave & S Bouquet St,1086,Technology Dr & Bates St ,Subscriber
134291705,11/30/2021 14:29,12/1/2021 13:59,70933,84619,1056,Wood St & Sixth Ave,,BIKE 70933,Customer
134295027,11/30/2021 16:30,12/1/2021 13:58,70797,77279,49801,Microsoft,1055,Promaster,Customer
134296883,11/30/2021 19:08,11/30/2021 19:35,70078,1627,,BIKE 70078,,BIKE 70078,Subscriber
134297064,11/30/2021 19:39,11/30/2021 20:02,70078,1327,,BIKE 70078,49251,Schenley Dr & Forbes Ave,Subscriber
134298629,12/1/2021 0:43,12/1/2021 9:14,70337,30658,49561,Butler St & 48th St,49501,Penn Ave & 39th St,Customer
134336196,12/1/2021 14:40,12/1/2021 14:45,70804,297,1074,South Side Trail & S 4th St,1072,Glasshouse,Customer
134336968,12/1/2021 15:06,12/1/2021 15:19,70847,815,49731,Ross St & Fourth Ave,1046,S 25th St & E Carson St,Subscriber
134381335,12/2/2021 14:58,12/2/2021 15:06,70423,476,1086,Technology Dr & Bates St ,1045,S 27th St & Sidney St. (Southside Works),Subscriber
134428653,12/3/2021 15:57,12/3/2021 15:59,70650,129,49881,Arch St & Jacksonia St,1015,Federal St & E North Ave,Customer
134451560,12/4/2021 11:09,12/4/2021 11:16,70423,415,1045,S 27th St & Sidney St. (Southside Works),1086,Technology Dr & Bates St ,Subscriber
134458276,12/4/2021 14:51,12/4/2021 15:02,70919,660,1020,42nd & Penn Ave.,1059,Burns White Center at 3 Crossings,Subscriber
134458519,12/4/2021 15:01,12/4/2021 15:42,70363,2429,1091,Semple St & Louisa St,1017,21st St & Penn Ave,Subscriber
134464641,12/4/2021 20:59,12/4/2021 21:19,70915,1204,1033,Ivy St & Walnut St   ,1031,Maryland Ave & Ellsworth Ave,Subscriber
134465970,12/5/2021 0:38,12/5/2021 0:49,70862,675,1048,S 18th St & Sidney St,1074,South Side Trail & S 4th St,Customer
134466721,12/5/2021 2:53,12/5/2021 3:09,71155,977,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
134466739,12/5/2021 2:55,12/5/2021 3:10,70862,895,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
134479514,12/5/2021 11:24,12/5/2021 11:49,70802,1484,1010,10th St & Penn Ave,1010,10th St & Penn Ave,Customer
134479862,12/5/2021 11:35,12/5/2021 13:44,70375,7745,49621,14th St & Penn Ave,49621,14th St & Penn Ave,Customer
134481278,12/5/2021 12:23,12/5/2021 12:41,70587,1088,1010,10th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
134482238,12/5/2021 12:58,12/5/2021 13:02,70318,193,1032,Walnut St & College St,1031,Maryland Ave & Ellsworth Ave,Subscriber
134483884,12/5/2021 14:04,12/5/2021 14:36,70343,1917,1017,21st St & Penn Ave,1009,12th St & Penn Ave,Customer
134485324,12/5/2021 15:17,12/5/2021 15:36,70919,1141,1059,Burns White Center at 3 Crossings,1014,Ridge Ave & Brighton Rd (CCAC),Customer
134486334,12/5/2021 16:13,12/5/2021 16:28,70303,878,49611,24th St & Smallman St,1013,Isabella St & Federal St (PNC Park),Customer
134487610,12/5/2021 18:00,12/5/2021 18:49,70005,2978,1012,North Shore Trail & Fort Duquesne Bridge,1084,Hot Metal St & Tunnel Blvd,Customer
134488211,12/5/2021 19:56,12/5/2021 20:09,71187,741,1014,Ridge Ave & Brighton Rd (CCAC),1015,Federal St & E North Ave,Customer
134488279,12/5/2021 20:19,12/5/2021 20:23,70804,258,1072,Glasshouse,1072,Glasshouse,Subscriber
134488302,12/5/2021 20:24,12/5/2021 20:34,70343,574,1009,12th St & Penn Ave,49601,Smallman St & 31st St,Customer
134488516,12/5/2021 22:12,12/5/2021 22:15,70100,136,1091,Semple St & Louisa St,1091,Semple St & Louisa St,Subscriber
134519990,12/6/2021 13:39,12/6/2021 13:46,70100,411,1091,Semple St & Louisa St,,BIKE 70100,Subscriber
134526209,12/6/2021 19:02,12/6/2021 19:12,70375,604,49621,14th St & Penn Ave,1001,Forbes Ave & Market Square,Customer
134542595,12/7/2021 7:42,12/7/2021 7:50,70847,446,1046,S 25th St & E Carson St,1086,Technology Dr & Bates St ,Subscriber
134543256,12/7/2021 7:54,12/7/2021 7:58,70185,244,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Subscriber
134564451,12/7/2021 15:29,12/7/2021 15:38,70371,579,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1088,Frazier St & Dawson St,Subscriber
134567873,12/7/2021 19:10,12/7/2021 19:18,70650,490,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Subscriber
134568401,12/7/2021 21:13,12/7/2021 21:29,70574,965,1018,Butler St & Stanton Ave,1017,21st St & Penn Ave,Subscriber
134588947,12/8/2021 9:39,12/8/2021 10:52,70371,4379,1088,Frazier St & Dawson St,1086,Technology Dr & Bates St ,Subscriber
134589262,12/8/2021 9:46,12/9/2021 10:27,70938,88874,49401,Stanton Ave & N Negley Ave,49401,Stanton Ave & N Negley Ave,Customer
134593798,12/8/2021 11:14,12/9/2021 12:45,70597,91849,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
134606564,12/8/2021 17:05,12/8/2021 18:08,70979,3784,1063,Penn Ave & N Atlantic Ave,49501,Penn Ave & 39th St,Customer
134607315,12/8/2021 17:48,12/8/2021 18:02,70465,838,1061,33rd St & Penn Ave ,1061,33rd St & Penn Ave ,Customer
134607403,12/8/2021 17:54,12/8/2021 18:33,70029,2360,,BIKE 70029,,BIKE 70029,Subscriber
134607418,12/8/2021 17:55,12/8/2021 18:02,70601,458,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),,BIKE 70601,Subscriber
134607532,12/8/2021 18:05,12/8/2021 18:09,71223,249,49261,Wightman St & Forbes Ave,1070,Hobart St & Wightman St,Subscriber
134607569,12/8/2021 18:08,12/8/2021 18:16,71204,494,1029,Alder St & S Highland Ave,1023,Liberty Ave & Baum Blvd,Subscriber
134607581,12/8/2021 18:09,12/8/2021 18:20,70277,657,1021,Taylor St & Liberty Ave,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
134607590,12/8/2021 18:09,12/8/2021 18:21,71191,676,1093,S Bouquet Ave & Sennott St,1044,Zulema St & Coltart Ave,Subscriber
134607777,12/8/2021 18:26,12/8/2021 18:31,70328,330,1093,S Bouquet Ave & Sennott St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
134607832,12/8/2021 18:33,12/8/2021 18:51,71156,1082,1052,McAnulty Dr & Forbes Ave,1045,S 27th St & Sidney St. (Southside Works),Customer
134607882,12/8/2021 18:38,12/8/2021 18:56,70029,1057,,BIKE 70029,1064,Frankstown Ave & E Liberty Blvd,Subscriber
134607895,12/8/2021 18:39,12/8/2021 18:46,70367,381,1094,O'Hara St & Desoto St,1034,Ellsworth Ave & N Neville St,Subscriber
134608022,12/8/2021 18:55,12/8/2021 18:59,70572,281,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1091,Semple St & Louisa St,Subscriber
134608054,12/8/2021 18:58,12/8/2021 19:33,70029,2079,1064,Frankstown Ave & E Liberty Blvd,1069,Beacon St & Murray Ave,Subscriber
134608060,12/8/2021 18:59,12/8/2021 19:11,70548,703,1033,Ivy St & Walnut St   ,1027,Shady Ave & Ellsworth Ave,Subscriber
134608064,12/8/2021 18:59,12/8/2021 19:10,70594,644,1020,42nd & Penn Ave.,1023,Liberty Ave & Baum Blvd,Subscriber
134608203,12/8/2021 19:15,12/8/2021 19:17,70548,111,1027,Shady Ave & Ellsworth Ave,,BIKE 70548,Subscriber
134608231,12/8/2021 19:19,12/8/2021 19:23,70584,216,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1091,Semple St & Louisa St,Subscriber
134608308,12/8/2021 19:28,12/8/2021 19:39,70656,662,1008,Centre Ave & PPG Paints Arena,1056,Wood St & Sixth Ave,Customer
134608310,12/8/2021 19:29,12/8/2021 19:41,70520,725,1008,Centre Ave & PPG Paints Arena,49641,11th St & Penn Ave,Customer
134608455,12/8/2021 19:53,12/8/2021 20:07,70975,837,1044,Zulema St & Coltart Ave,1044,Zulema St & Coltart Ave,Subscriber
134608504,12/8/2021 20:02,12/8/2021 20:11,71189,501,49301,Centre Ave & N Craig St,1039,Atwood St & Bates St,Subscriber
134608576,12/8/2021 20:15,12/8/2021 20:32,70768,1001,1041,Fifth Ave & S Bouquet St,1088,Frazier St & Dawson St,Subscriber
134608617,12/8/2021 20:24,12/8/2021 20:33,71220,512,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),49301,Centre Ave & N Craig St,Subscriber
134608638,12/8/2021 20:28,12/8/2021 20:42,70678,831,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1045,S 27th St & Sidney St. (Southside Works),Subscriber
134608648,12/8/2021 20:31,12/8/2021 20:35,70969,229,1093,S Bouquet Ave & Sennott St,1039,Atwood St & Bates St,Subscriber
134608689,12/8/2021 20:39,12/8/2021 20:42,70199,223,1094,O'Hara St & Desoto St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
134608692,12/8/2021 20:39,12/8/2021 21:09,70560,1779,1028,Penn Ave & Putnam St (Bakery Square),,BIKE 70560,Subscriber
134608702,12/8/2021 20:43,12/8/2021 20:57,70548,856,,BIKE 70548,49301,Centre Ave & N Craig St,Subscriber
134608761,12/8/2021 20:57,12/8/2021 21:02,70643,305,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
134608788,12/8/2021 21:04,12/8/2021 21:06,71227,99,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
134608791,12/8/2021 21:06,12/8/2021 21:20,70759,810,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1091,Semple St & Louisa St,Subscriber
134608813,12/8/2021 21:12,12/8/2021 21:15,70074,207,1094,O'Hara St & Desoto St,1093,S Bouquet Ave & Sennott St,Subscriber
134608821,12/8/2021 21:13,12/8/2021 21:20,70139,426,1056,Wood St & Sixth Ave,1015,Federal St & E North Ave,Customer
134608865,12/8/2021 21:25,12/8/2021 21:36,70441,686,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1021,Taylor St & Liberty Ave,Subscriber
134608895,12/8/2021 21:33,12/8/2021 21:40,70936,442,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1043,S Millvale Ave & Centre Ave,Subscriber
134608932,12/8/2021 21:50,12/8/2021 21:55,70992,268,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1091,Semple St & Louisa St,Subscriber
134609044,12/8/2021 22:38,12/8/2021 22:43,70858,321,1093,S Bouquet Ave & Sennott St,1044,Zulema St & Coltart Ave,Subscriber
134609050,12/8/2021 22:42,12/8/2021 22:47,70681,290,1029,Alder St & S Highland Ave,1026,Penn Ave & S Whitfield St,Subscriber
134609068,12/8/2021 22:47,12/8/2021 22:51,70757,230,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1091,Semple St & Louisa St,Subscriber
134609078,12/8/2021 22:50,12/8/2021 23:29,70176,2361,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Subscriber
134609114,12/8/2021 23:02,12/8/2021 23:06,70417,231,1039,Atwood St & Bates St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
134609211,12/8/2021 23:26,12/8/2021 23:32,70560,325,,BIKE 70560,,BIKE 70560,Subscriber
134609221,12/8/2021 23:28,12/8/2021 23:33,71227,264,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1039,Atwood St & Bates St,Subscriber
134609891,12/9/2021 0:43,12/9/2021 0:52,70977,509,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1038,Boulevard of the Allies & Parkview Ave,Customer
134618058,12/9/2021 5:16,12/9/2021 12:42,70556,26738,49401,Stanton Ave & N Negley Ave,1024,S Negley Ave & Baum Blvd,Customer
134618099,12/9/2021 5:18,12/9/2021 5:26,70560,521,,BIKE 70560,1024,S Negley Ave & Baum Blvd,Subscriber
134618904,12/9/2021 5:44,12/9/2021 5:55,71230,650,1059,Burns White Center at 3 Crossings,49671,9th St & Penn Ave,Subscriber
134619244,12/9/2021 5:53,12/9/2021 6:14,70441,1265,1021,Taylor St & Liberty Ave,1027,Shady Ave & Ellsworth Ave,Subscriber
134620769,12/9/2021 6:37,12/9/2021 6:51,70988,858,1046,S 25th St & E Carson St,49731,Ross St & Fourth Ave,Subscriber
134622087,12/9/2021 7:11,12/9/2021 7:28,70676,1018,1072,Glasshouse,1086,Technology Dr & Bates St ,Subscriber
134622118,12/9/2021 7:11,12/9/2021 7:32,70524,1228,49801,Microsoft,49691,Liberty Ave & 6th St,Customer
134622262,12/9/2021 7:15,12/9/2021 7:20,70552,272,49261,Wightman St & Forbes Ave,1070,Hobart St & Wightman St,Subscriber
134623298,12/9/2021 7:41,12/9/2021 7:47,70867,345,1038,Boulevard of the Allies & Parkview Ave,1093,S Bouquet Ave & Sennott St,Subscriber
134623457,12/9/2021 7:45,12/9/2021 7:49,71191,270,1044,Zulema St & Coltart Ave,1086,Technology Dr & Bates St ,Subscriber
134623925,12/9/2021 7:55,12/9/2021 7:59,70318,220,1032,Walnut St & College St,1032,Walnut St & College St,Subscriber
134623955,12/9/2021 7:56,12/9/2021 8:01,71196,291,1045,S 27th St & Sidney St. (Southside Works),1086,Technology Dr & Bates St ,Subscriber
134624013,12/9/2021 7:58,12/9/2021 8:11,71237,800,49441,Roup Ave & Friendship Ave,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
134625659,12/9/2021 8:40,12/9/2021 9:28,70534,2876,49391,E Liberty Blvd & Negley Ave,1024,S Negley Ave & Baum Blvd,Subscriber
134625947,12/9/2021 8:48,12/9/2021 8:54,70139,401,1015,Federal St & E North Ave,1011,Fort Duquesne Blvd & 7th St,Customer
134626202,12/9/2021 8:54,12/9/2021 9:05,71211,633,1062,S Winebiddle St & Penn Ave,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
134626481,12/9/2021 9:02,12/9/2021 12:13,70757,11428,1091,Semple St & Louisa St,1093,S Bouquet Ave & Sennott St,Subscriber
134626882,12/9/2021 9:13,12/9/2021 9:18,70992,295,1091,Semple St & Louisa St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
134627182,12/9/2021 9:20,12/9/2021 9:27,70969,376,1039,Atwood St & Bates St,1097,Tennyson Ave & Fifth Ave,Subscriber
134627233,12/9/2021 9:22,12/9/2021 9:34,70685,747,49601,Smallman St & 31st St,1019,42nd St & Butler St,Subscriber
134627699,12/9/2021 9:33,12/9/2021 9:40,71213,422,1038,Boulevard of the Allies & Parkview Ave,1097,Tennyson Ave & Fifth Ave,Subscriber
134627740,12/9/2021 9:34,12/9/2021 9:41,70573,449,1046,S 25th St & E Carson St,1086,Technology Dr & Bates St ,Subscriber
134628015,12/9/2021 9:40,12/9/2021 9:56,70253,991,1029,Alder St & S Highland Ave,1097,Tennyson Ave & Fifth Ave,Subscriber
134629006,12/9/2021 10:00,12/9/2021 10:06,70654,351,1094,O'Hara St & Desoto St,1094,O'Hara St & Desoto St,Subscriber
134629839,12/9/2021 10:18,12/9/2021 10:23,70614,290,1034,Ellsworth Ave & N Neville St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
134630060,12/9/2021 10:23,12/9/2021 10:36,71220,761,,Missing,1032,Walnut St & College St,Subscriber
134630222,12/9/2021 10:27,12/9/2021 10:30,70654,226,1094,O'Hara St & Desoto St,1039,Atwood St & Bates St,Subscriber
134630536,12/9/2021 10:34,12/9/2021 10:46,70362,715,1088,Frazier St & Dawson St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
134630567,12/9/2021 10:34,12/9/2021 10:48,70534,806,1024,S Negley Ave & Baum Blvd,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Customer
134630597,12/9/2021 10:35,12/9/2021 10:44,70073,520,49801,Microsoft,1016,17th St & Penn Ave,Subscriber
134630688,12/9/2021 10:37,12/9/2021 10:44,71212,436,1088,Frazier St & Dawson St,1093,S Bouquet Ave & Sennott St,Subscriber
134631113,12/9/2021 10:46,12/9/2021 10:58,70246,744,1008,Centre Ave & PPG Paints Arena,49611,24th St & Smallman St,Customer
134631564,12/9/2021 10:55,12/9/2021 10:59,70898,226,1093,S Bouquet Ave & Sennott St,1097,Tennyson Ave & Fifth Ave,Subscriber
134631593,12/9/2021 10:56,12/9/2021 11:07,70277,646,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1038,Boulevard of the Allies & Parkview Ave,Subscriber
134631703,12/9/2021 10:58,12/9/2021 11:10,70775,719,1023,Liberty Ave & Baum Blvd,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
134632639,12/9/2021 11:17,12/9/2021 11:19,70923,73,1017,21st St & Penn Ave,1017,21st St & Penn Ave,Subscriber
134632757,12/9/2021 11:20,12/9/2021 11:24,70905,240,1017,21st St & Penn Ave,1016,17th St & Penn Ave,Subscriber
134632857,12/9/2021 11:22,12/9/2021 11:25,70947,196,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1062,S Winebiddle St & Penn Ave,Subscriber
134633228,12/9/2021 11:30,12/9/2021 11:37,71236,449,1086,Technology Dr & Bates St ,1046,S 25th St & E Carson St,Subscriber
134633266,12/9/2021 11:31,12/9/2021 11:49,70560,1112,1024,S Negley Ave & Baum Blvd,,BIKE 70560,Customer
134633378,12/9/2021 11:33,12/9/2021 11:44,70073,626,1016,17th St & Penn Ave,49801,Microsoft,Subscriber
134633649,12/9/2021 11:39,12/9/2021 11:44,70977,301,1038,Boulevard of the Allies & Parkview Ave,1093,S Bouquet Ave & Sennott St,Subscriber
134634108,12/9/2021 11:48,12/9/2021 11:51,70867,157,1093,S Bouquet Ave & Sennott St,1091,Semple St & Louisa St,Subscriber
134634140,12/9/2021 11:49,12/9/2021 11:54,70923,343,1017,21st St & Penn Ave,1060,Penn Ave & 29th St,Customer
134634179,12/9/2021 11:49,12/9/2021 11:54,71185,299,1029,Alder St & S Highland Ave,,BIKE 71185,Subscriber
134634240,12/9/2021 11:51,12/9/2021 11:58,71234,464,1070,Hobart St & Wightman St,1037,Frew St & Schenley Dr,Subscriber
134634382,12/9/2021 11:54,12/9/2021 12:02,70685,503,1019,42nd St & Butler St,49601,Smallman St & 31st St,Subscriber
134634966,12/9/2021 12:05,12/9/2021 12:15,70780,585,49261,Wightman St & Forbes Ave,1070,Hobart St & Wightman St,Subscriber
134635049,12/9/2021 12:06,12/9/2021 15:39,70552,12775,1070,Hobart St & Wightman St,1093,S Bouquet Ave & Sennott St,Subscriber
134635218,12/9/2021 12:10,12/9/2021 12:16,70698,376,1008,Centre Ave & PPG Paints Arena,49651,Grant St & Strawberry Way,Customer
134635527,12/9/2021 12:18,12/9/2021 12:22,70958,280,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1091,Semple St & Louisa St,Subscriber
134635744,12/9/2021 12:23,12/9/2021 12:30,70508,432,1088,Frazier St & Dawson St,1093,S Bouquet Ave & Sennott St,Subscriber
134635758,12/9/2021 12:23,12/9/2021 12:30,70548,423,49301,Centre Ave & N Craig St,1094,O'Hara St & Desoto St,Subscriber
134636181,12/9/2021 12:32,12/9/2021 12:51,70355,1119,1054,Smithfield St & Fourth Ave,1017,21st St & Penn Ave,Customer
134636187,12/9/2021 12:33,12/9/2021 12:50,70105,1058,1054,Smithfield St & Fourth Ave,1017,21st St & Penn Ave,Customer
134636216,12/9/2021 12:33,12/9/2021 16:01,71185,12441,,BIKE 71185,49301,Centre Ave & N Craig St,Subscriber
134636373,12/9/2021 12:37,12/9/2021 12:41,70784,244,1041,Fifth Ave & S Bouquet St,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
134636572,12/9/2021 12:42,12/9/2021 13:18,70246,2140,49611,24th St & Smallman St,,BIKE 70246,Customer
134636633,12/9/2021 12:43,12/9/2021 12:52,70768,524,1088,Frazier St & Dawson St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
134636700,12/9/2021 12:45,12/9/2021 12:48,70548,213,1094,O'Hara St & Desoto St,1097,Tennyson Ave & Fifth Ave,Subscriber
134636731,12/9/2021 12:46,12/9/2021 12:50,70763,267,1035,Fifth Ave & S Dithridge St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
134636788,12/9/2021 12:47,12/9/2021 12:51,71189,275,1039,Atwood St & Bates St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
134636791,12/9/2021 12:47,12/9/2021 12:57,71221,576,1048,S 18th St & Sidney St,1003,First Ave & Smithfield St,Customer
134636820,12/9/2021 12:48,12/9/2021 12:52,71212,252,1093,S Bouquet Ave & Sennott St,1094,O'Hara St & Desoto St,Subscriber
134637103,12/9/2021 12:54,12/9/2021 13:00,70503,352,1007,Stevenson St & Forbes Ave,1002,Third Ave & Wood St,Subscriber
134637295,12/9/2021 12:58,12/9/2021 13:04,70074,317,1093,S Bouquet Ave & Sennott St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
134637421,12/9/2021 13:01,12/9/2021 13:06,70818,277,49271,S Craig St & 5th Ave,1037,Frew St & Schenley Dr,Subscriber
134637462,12/9/2021 13:02,12/9/2021 13:18,70173,970,1017,21st St & Penn Ave,1002,Third Ave & Wood St,Subscriber
134637485,12/9/2021 13:03,12/9/2021 13:18,70355,939,1017,21st St & Penn Ave,1002,Third Ave & Wood St,Customer
134637815,12/9/2021 13:10,12/9/2021 13:16,70570,367,,BIKE 70570,,BIKE 70570,Subscriber
134637936,12/9/2021 13:13,12/9/2021 13:19,70977,312,1093,S Bouquet Ave & Sennott St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
134638350,12/9/2021 13:23,12/9/2021 13:37,70570,810,,BIKE 70570,1054,Smithfield St & Fourth Ave,Subscriber
134638397,12/9/2021 13:24,12/9/2021 13:30,70982,322,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1043,S Millvale Ave & Centre Ave,Subscriber
134638490,12/9/2021 13:26,12/9/2021 13:41,70680,888,1039,Atwood St & Bates St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
134639051,12/9/2021 13:41,12/9/2021 14:00,70541,1119,1020,42nd & Penn Ave.,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
134639176,12/9/2021 13:45,12/9/2021 13:55,70609,615,49641,11th St & Penn Ave,1060,Penn Ave & 29th St,Subscriber
134639269,12/9/2021 13:47,12/9/2021 13:56,70819,522,49621,14th St & Penn Ave,1005,Forbes Ave & Grant St,Customer
134639920,12/9/2021 14:07,12/9/2021 14:12,70768,302,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1091,Semple St & Louisa St,Subscriber
134639933,12/9/2021 14:07,12/9/2021 14:18,70071,673,1068,Forbes Ave & Murray Ave,1068,Forbes Ave & Murray Ave,Subscriber
134640200,12/9/2021 14:16,12/9/2021 14:26,70503,586,1002,Third Ave & Wood St,1007,Stevenson St & Forbes Ave,Subscriber
