Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
42777158,4/1/2018 14:01,4/1/2018 14:21,70395,1220,1015,Federal St & E North Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
42777159,4/1/2018 14:01,4/1/2018 14:10,70044,563,1021,Taylor St & Liberty Ave,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Subscriber
42777166,4/1/2018 14:01,4/2/2018 15:12,70078,90668,1061,33rd St and Penn Ave,1049,S 12th St & E Carson St,Customer
42777176,4/1/2018 14:03,4/1/2018 14:34,70048,1899,1035,Fifth Ave & S Dithridge St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
42777185,4/1/2018 14:03,4/1/2018 14:21,70428,1081,1015,Federal St & E North Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
42777218,4/1/2018 14:06,4/1/2018 14:20,70327,843,1013,Isabella St & Federal St (PNC Park),1002,Third Ave & Wood St,Customer
42777219,4/1/2018 14:06,4/1/2018 14:23,70455,1038,1013,Isabella St & Federal St (PNC Park),1002,Third Ave & Wood St,Customer
42777274,4/1/2018 14:12,4/1/2018 14:19,70147,432,1034,Ellsworth Ave & N Neville St,1031,Maryland Ave & Ellsworth Ave,Subscriber
42777277,4/1/2018 14:12,4/1/2018 16:13,70443,7247,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
42777278,4/1/2018 14:12,4/1/2018 19:56,70412,20642,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
42777321,4/1/2018 14:18,4/1/2018 14:30,70243,701,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1015,Federal St & E North Ave,Customer
42777324,4/1/2018 14:18,4/1/2018 14:48,70335,1815,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
42777487,4/1/2018 14:36,4/1/2018 15:25,70061,2958,1017,21st St & Penn Ave,1017,21st St & Penn Ave,Customer
42777551,4/1/2018 14:43,4/1/2018 15:02,70043,1166,1047,S 22nd St & E Carson St,1001,Forbes Ave & Market Square,Subscriber
42777567,4/1/2018 14:45,4/1/2018 15:13,70354,1668,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Customer
42777570,4/1/2018 14:45,4/1/2018 15:12,70002,1643,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Customer
42777624,4/1/2018 14:54,4/1/2018 16:00,70394,3992,1050,Healthy Ride Hub,1012,North Shore Trail & Fort Duquesne Bridge,Customer
42777627,4/1/2018 14:54,4/1/2018 16:01,70257,3991,1050,Healthy Ride Hub,1012,North Shore Trail & Fort Duquesne Bridge,Customer
42777691,4/1/2018 15:02,4/1/2018 15:11,70169,517,1009,12th St & Penn Ave,1017,21st St & Penn Ave,Subscriber
42777757,4/1/2018 15:08,4/1/2018 15:17,70301,523,1031,Maryland Ave & Ellsworth Ave,1034,Ellsworth Ave & N Neville St,Subscriber
42777764,4/1/2018 15:09,4/1/2018 15:18,70008,529,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
42777769,4/1/2018 15:10,4/1/2018 15:18,70407,500,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
42777802,4/1/2018 15:14,4/1/2018 15:19,70418,303,1033,Ivy St & Walnut St   ,1029,Alder St & S Highland Ave,Subscriber
42777842,4/1/2018 15:19,4/1/2018 15:35,70116,981,1006,Ross St & Sixth Ave (Steel Plaza T Station),1013,Isabella St & Federal St (PNC Park),Customer
42777843,4/1/2018 15:19,4/1/2018 15:37,70309,1081,1006,Ross St & Sixth Ave (Steel Plaza T Station),1013,Isabella St & Federal St (PNC Park),Customer
42777911,4/1/2018 15:27,4/1/2018 16:13,70171,2733,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
42777912,4/1/2018 15:27,4/1/2018 16:14,70294,2787,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
42778027,4/1/2018 15:46,4/1/2018 15:54,70399,483,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1019,42nd St & Butler St,Subscriber
42778042,4/1/2018 15:48,4/1/2018 16:49,70224,3676,1013,Isabella St & Federal St (PNC Park),1000,Liberty Ave & Stanwix St,Customer
42778068,4/1/2018 15:52,4/2/2018 14:03,70134,79823,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,Customer
42778071,4/1/2018 15:53,4/1/2018 17:39,70335,6394,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,Customer
42778074,4/1/2018 15:53,4/2/2018 14:03,70045,79759,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,Customer
42778121,4/1/2018 16:02,4/1/2018 16:15,70301,788,1034,Ellsworth Ave & N Neville St,1039,Atwood St & Bates St,Customer
42778130,4/1/2018 16:04,4/1/2018 17:39,70494,5695,1017,21st St & Penn Ave,1016,17th St & Penn Ave,Customer
42778133,4/1/2018 16:04,4/1/2018 17:38,70208,5637,1017,21st St & Penn Ave,1016,17th St & Penn Ave,Customer
42778134,4/1/2018 16:04,4/1/2018 17:38,70398,5680,1017,21st St & Penn Ave,1016,17th St & Penn Ave,Customer
42778148,4/1/2018 16:06,4/1/2018 16:15,70066,520,1034,Ellsworth Ave & N Neville St,1039,Atwood St & Bates St,Customer
42778159,4/1/2018 16:08,4/1/2018 17:39,70319,5483,1017,21st St & Penn Ave,1016,17th St & Penn Ave,Customer
42778274,4/1/2018 16:25,4/1/2018 17:08,70248,2548,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Subscriber
42778279,4/1/2018 16:26,4/1/2018 16:48,70309,1374,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Subscriber
42778321,4/1/2018 16:32,4/1/2018 16:39,70216,447,1029,Alder St & S Highland Ave,1031,Maryland Ave & Ellsworth Ave,Subscriber
42778325,4/1/2018 16:33,4/1/2018 17:13,70336,2425,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
42778369,4/1/2018 16:43,4/1/2018 17:15,70130,1945,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
42778379,4/1/2018 16:44,4/1/2018 17:12,70084,1681,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
42778388,4/1/2018 16:45,4/1/2018 17:12,70210,1598,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
42778395,4/1/2018 16:46,4/1/2018 17:09,70098,1380,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
42778397,4/1/2018 16:46,4/1/2018 16:51,70003,280,1023,Liberty Ave & Baum Blvd,,Centre Avenue 5560,Customer
42778405,4/1/2018 16:48,4/1/2018 19:13,70171,8687,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
42778409,4/1/2018 16:49,4/1/2018 18:45,70232,6964,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1000,Liberty Ave & Stanwix St,Customer
42778418,4/1/2018 16:49,4/1/2018 17:40,70308,3041,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
42778427,4/1/2018 16:51,4/1/2018 18:43,70031,6693,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1000,Liberty Ave & Stanwix St,Customer
42778444,4/1/2018 16:53,4/1/2018 19:13,70235,8431,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
42778474,4/1/2018 17:02,4/1/2018 18:14,70123,4324,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
42778476,4/1/2018 17:02,4/1/2018 18:17,70393,4534,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
42778486,4/1/2018 17:03,4/1/2018 18:22,70011,4725,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
42778523,4/1/2018 17:09,4/1/2018 17:24,70003,921,,Centre Avenue 5560,1043,S Millvale Ave & Centre Ave,Customer
42778547,4/1/2018 17:14,4/1/2018 18:13,70144,3543,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
42778604,4/1/2018 17:28,4/1/2018 17:47,70478,1170,1021,Taylor St & Liberty Ave,1017,21st St & Penn Ave,Customer
42778605,4/1/2018 17:28,4/1/2018 17:30,70273,109,1021,Taylor St & Liberty Ave,1021,Taylor St & Liberty Ave,Subscriber
42778614,4/1/2018 17:30,4/1/2018 17:48,70340,1063,1021,Taylor St & Liberty Ave,1017,21st St & Penn Ave,Subscriber
42778729,4/1/2018 17:56,4/1/2018 18:21,70321,1522,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
42778760,4/1/2018 18:00,4/1/2018 18:39,70048,2299,1045,S 27th St & Sidney St. (Southside Works),1035,Fifth Ave & S Dithridge St,Customer
42778796,4/1/2018 18:09,4/1/2018 18:32,70161,1379,1021,Taylor St & Liberty Ave,1003,First Ave & Smithfield St,Customer
42778798,4/1/2018 18:09,4/1/2018 18:28,70099,1128,1012,North Shore Trail & Fort Duquesne Bridge,1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
42778799,4/1/2018 18:09,4/1/2018 18:28,70042,1107,1012,North Shore Trail & Fort Duquesne Bridge,1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
42778800,4/1/2018 18:09,4/1/2018 18:32,70188,1380,1021,Taylor St & Liberty Ave,1003,First Ave & Smithfield St,Customer
42778810,4/1/2018 18:11,4/1/2018 18:45,70252,2057,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Customer
42778824,4/1/2018 18:14,4/1/2018 18:45,70484,1885,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Customer
42778825,4/1/2018 18:14,4/1/2018 18:46,70328,1927,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Customer
42778830,4/1/2018 18:14,4/1/2018 18:37,70215,1337,1009,12th St & Penn Ave,1008,Centre Ave & PPG Paints Arena,Customer
42778835,4/1/2018 18:15,4/1/2018 18:46,70394,1827,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
42778843,4/1/2018 18:19,4/1/2018 18:37,70056,1081,1009,12th St & Penn Ave,1008,Centre Ave & PPG Paints Arena,Customer
42778853,4/1/2018 18:21,4/1/2018 18:42,70458,1295,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1043,S Millvale Ave & Centre Ave,Customer
42778957,4/1/2018 18:48,4/1/2018 19:21,70392,1950,1012,North Shore Trail & Fort Duquesne Bridge,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
42778960,4/1/2018 18:49,4/1/2018 19:21,70324,1890,1012,North Shore Trail & Fort Duquesne Bridge,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
42778973,4/1/2018 18:52,4/1/2018 19:37,70369,2723,1009,12th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
42778974,4/1/2018 18:52,4/1/2018 19:38,70397,2801,1009,12th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
42779048,4/1/2018 19:14,4/1/2018 19:44,70030,1814,1019,42nd St & Butler St,1041,Fifth Ave & S Bouquet St,Customer
42779051,4/1/2018 19:15,4/1/2018 19:44,70018,1789,1019,42nd St & Butler St,1041,Fifth Ave & S Bouquet St,Customer
42779058,4/1/2018 19:16,4/1/2018 19:46,70450,1845,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
42779060,4/1/2018 19:16,4/1/2018 19:53,70038,2204,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
42779127,4/1/2018 19:38,4/1/2018 20:04,70010,1518,1026,Penn Ave & S Whitfield St,1046,S 25th St & E Carson St,Subscriber
42779135,4/1/2018 19:43,4/1/2018 19:50,70314,423,1007,Stevenson St & Forbes Ave,1001,Forbes Ave & Market Square,Subscriber
42779148,4/1/2018 19:46,4/1/2018 20:10,70423,1467,1034,Ellsworth Ave & N Neville St,1032,Walnut St & College St,Subscriber
42779182,4/1/2018 20:01,4/1/2018 20:06,70147,285,1031,Maryland Ave & Ellsworth Ave,1029,Alder St & S Highland Ave,Subscriber
42779197,4/1/2018 20:05,4/1/2018 20:07,70143,96,1033,Ivy St & Walnut St   ,1033,Ivy St & Walnut St   ,Subscriber
42779208,4/1/2018 20:08,4/1/2018 20:23,70143,930,1033,Ivy St & Walnut St   ,1033,Ivy St & Walnut St   ,Subscriber
42779210,4/1/2018 20:09,4/1/2018 20:23,70382,839,1033,Ivy St & Walnut St   ,1033,Ivy St & Walnut St   ,Subscriber
42779321,4/1/2018 20:51,4/1/2018 21:08,70426,1012,1021,Taylor St & Liberty Ave,1024,S Negley Ave & Baum Blvd,Subscriber
42779443,4/1/2018 21:56,4/1/2018 22:09,70180,780,1008,Centre Ave & PPG Paints Arena,1009,12th St & Penn Ave,Customer
42779444,4/1/2018 21:56,4/1/2018 22:09,70153,748,1008,Centre Ave & PPG Paints Arena,1009,12th St & Penn Ave,Customer
42779518,4/1/2018 22:31,4/1/2018 22:53,70099,1353,1006,Ross St & Sixth Ave (Steel Plaza T Station),1012,North Shore Trail & Fort Duquesne Bridge,Customer
42779519,4/1/2018 22:31,4/1/2018 22:53,70042,1302,1006,Ross St & Sixth Ave (Steel Plaza T Station),1012,North Shore Trail & Fort Duquesne Bridge,Customer
42781100,4/2/2018 5:26,4/2/2018 5:43,70206,1020,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1001,Forbes Ave & Market Square,Subscriber
42782727,4/2/2018 7:00,4/3/2018 10:17,70121,98217,1007,Stevenson St & Forbes Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
42783423,4/2/2018 7:32,4/2/2018 7:42,70315,595,1049,S 12th St & E Carson St,1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
42783533,4/2/2018 7:37,4/2/2018 7:48,70084,628,1001,Forbes Ave & Market Square,1009,12th St & Penn Ave,Subscriber
42783551,4/2/2018 7:38,4/2/2018 7:55,70228,1021,1043,S Millvale Ave & Centre Ave,,BIKE 70228,Customer
42783753,4/2/2018 7:47,4/2/2018 8:00,70389,813,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
42784201,4/2/2018 8:02,4/2/2018 8:24,70480,1318,1047,S 22nd St & E Carson St,1013,Isabella St & Federal St (PNC Park),Subscriber
42784500,4/2/2018 8:14,4/2/2018 8:35,70135,1242,1045,S 27th St & Sidney St. (Southside Works),1000,Liberty Ave & Stanwix St,Subscriber
42785059,4/2/2018 8:34,4/2/2018 8:42,70340,449,1017,21st St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
42786174,4/2/2018 9:13,4/2/2018 9:29,70412,975,1048,S 18th St & Sidney St,1001,Forbes Ave & Market Square,Subscriber
42786335,4/2/2018 9:18,4/2/2018 9:27,70044,520,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1034,Ellsworth Ave & N Neville St,Subscriber
42786374,4/2/2018 9:19,4/2/2018 10:57,70288,5871,1039,Atwood St & Bates St,1039,Atwood St & Bates St,Customer
42786400,4/2/2018 9:20,4/2/2018 9:30,70228,619,,BIKE 70228,,Frew Street 4921,Customer
42786582,4/2/2018 9:26,4/2/2018 9:37,70191,672,1032,Walnut St & College St,1035,Fifth Ave & S Dithridge St,Customer
42787156,4/2/2018 9:44,4/2/2018 9:54,70246,612,1049,S 12th St & E Carson St,1004,First Ave & B St (T Station),Subscriber
42789835,4/2/2018 10:57,4/2/2018 11:06,70221,535,1039,Atwood St & Bates St,1035,Fifth Ave & S Dithridge St,Customer
42789851,4/2/2018 10:57,4/2/2018 11:02,70301,241,1039,Atwood St & Bates St,1039,Atwood St & Bates St,Subscriber
42790023,4/2/2018 11:02,4/2/2018 11:08,70163,338,1007,Stevenson St & Forbes Ave,1005,Forbes Ave & Grant St,Subscriber
42790104,4/2/2018 11:05,4/2/2018 11:14,70418,545,1029,Alder St & S Highland Ave,1034,Ellsworth Ave & N Neville St,Subscriber
42790430,4/2/2018 11:13,4/2/2018 11:42,70336,1740,1045,S 27th St & Sidney St. (Southside Works),1000,Liberty Ave & Stanwix St,Subscriber
42790508,4/2/2018 11:16,4/3/2018 10:07,70295,82268,1045,S 27th St & Sidney St. (Southside Works),1000,Liberty Ave & Stanwix St,Subscriber
42790751,4/2/2018 11:22,4/2/2018 11:35,70440,815,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1012,North Shore Trail & Fort Duquesne Bridge,Customer
42790754,4/2/2018 11:22,4/2/2018 11:34,70416,738,1013,Isabella St & Federal St (PNC Park),1003,First Ave & Smithfield St,Subscriber
42790809,4/2/2018 11:23,4/2/2018 11:36,70492,742,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1012,North Shore Trail & Fort Duquesne Bridge,Customer
42790897,4/2/2018 11:26,4/2/2018 11:29,70163,191,1005,Forbes Ave & Grant St,1001,Forbes Ave & Market Square,Subscriber
42791306,4/2/2018 11:35,4/2/2018 11:57,70469,1313,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Customer
42792065,4/2/2018 11:52,4/2/2018 14:40,70070,10035,1005,Forbes Ave & Grant St,1005,Forbes Ave & Grant St,Customer
42792067,4/2/2018 11:53,4/2/2018 12:02,70491,555,1005,Forbes Ave & Grant St,1013,Isabella St & Federal St (PNC Park),Subscriber
42792163,4/2/2018 11:54,4/2/2018 12:02,70396,495,1005,Forbes Ave & Grant St,1013,Isabella St & Federal St (PNC Park),Subscriber
42792209,4/2/2018 11:56,4/2/2018 12:11,70074,949,1038,Boulevard of the Allies & Parkview Ave,1004,First Ave & B St (T Station),Subscriber
42792403,4/2/2018 12:00,4/2/2018 12:11,70139,654,1026,Penn Ave & S Whitfield St,,BIKE 70139,Subscriber
42792796,4/2/2018 12:09,4/2/2018 12:28,70332,1127,1048,S 18th St & Sidney St,1013,Isabella St & Federal St (PNC Park),Customer
42792827,4/2/2018 12:10,4/2/2018 12:19,70281,506,1005,Forbes Ave & Grant St,1049,S 12th St & E Carson St,Subscriber
42793062,4/2/2018 12:15,4/2/2018 12:20,70139,286,,BIKE 70139,,BIKE 70139,Subscriber
42793080,4/2/2018 12:16,4/2/2018 12:25,70313,534,1003,First Ave & Smithfield St,1013,Isabella St & Federal St (PNC Park),Subscriber
42793133,4/2/2018 12:17,4/3/2018 10:05,70350,78461,1047,S 22nd St & E Carson St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
42793165,4/2/2018 12:18,4/2/2018 12:40,70220,1314,1048,S 18th St & Sidney St,1013,Isabella St & Federal St (PNC Park),Customer
42793220,4/2/2018 12:19,4/2/2018 12:36,70143,1015,1033,Ivy St & Walnut St   ,1030,S Euclid Ave & Centre Ave,Customer
42793418,4/2/2018 12:23,4/2/2018 12:32,70255,509,1009,12th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
42793419,4/2/2018 12:23,4/2/2018 12:32,70324,510,1009,12th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
42793610,4/2/2018 12:28,4/2/2018 12:38,70467,617,1048,S 18th St & Sidney St,1005,Forbes Ave & Grant St,Subscriber
42793616,4/2/2018 12:28,4/2/2018 12:34,70153,371,1009,12th St & Penn Ave,1000,Liberty Ave & Stanwix St,Subscriber
42794403,4/2/2018 12:48,4/2/2018 12:51,70085,229,1008,Centre Ave & PPG Paints Arena,1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
42794992,4/2/2018 13:03,4/2/2018 14:33,70421,5399,1021,Taylor St & Liberty Ave,1000,Liberty Ave & Stanwix St,Customer
42795007,4/2/2018 13:04,4/2/2018 14:33,70034,5375,1021,Taylor St & Liberty Ave,1000,Liberty Ave & Stanwix St,Customer
42795704,4/2/2018 13:25,4/2/2018 13:34,70092,563,1020,42nd & Penn Ave.,,BIKE 70092,Subscriber
42795752,4/2/2018 13:26,4/2/2018 13:38,70116,726,1013,Isabella St & Federal St (PNC Park),1009,12th St & Penn Ave,Customer
42795847,4/2/2018 13:30,4/2/2018 13:39,70272,561,1013,Isabella St & Federal St (PNC Park),1009,12th St & Penn Ave,Customer
42795869,4/2/2018 13:30,4/2/2018 13:34,70288,241,1039,Atwood St & Bates St,1041,Fifth Ave & S Bouquet St,Subscriber
42796348,4/2/2018 13:48,4/2/2018 14:40,70143,3164,1030,S Euclid Ave & Centre Ave,1001,Forbes Ave & Market Square,Customer
42796741,4/2/2018 14:01,4/2/2018 14:30,70012,1765,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1017,21st St & Penn Ave,Customer
42796760,4/2/2018 14:02,4/2/2018 14:31,70471,1721,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1017,21st St & Penn Ave,Customer
42796804,4/2/2018 14:03,4/2/2018 15:35,70414,5526,1000,Liberty Ave & Stanwix St,1030,S Euclid Ave & Centre Ave,Customer
42797061,4/2/2018 14:14,4/2/2018 14:28,70478,859,1017,21st St & Penn Ave,1011,Fort Duquesne Blvd & 7th St,Customer
42797112,4/2/2018 14:16,4/2/2018 14:28,70334,702,1017,21st St & Penn Ave,1011,Fort Duquesne Blvd & 7th St,Customer
42797199,4/2/2018 14:19,4/2/2018 14:25,70301,328,1039,Atwood St & Bates St,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
42797205,4/2/2018 14:20,4/2/2018 14:30,70346,612,1039,Atwood St & Bates St,1045,S 27th St & Sidney St. (Southside Works),Customer
42797379,4/2/2018 14:26,4/2/2018 14:31,70043,318,1001,Forbes Ave & Market Square,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
42797479,4/2/2018 14:30,4/2/2018 14:35,70092,271,,BIKE 70092,1019,42nd St & Butler St,Subscriber
